customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,monthlycharges_per_tenure,has_internet_service,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1985-MBRYP,False,0.43281069256250915,-1.4993295040688086,-0.6640870010034681,0,0.44659090909090904,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
6158-DWPZT,False,-0.9516816739185228,-1.3514295710540236,-0.8934410062309566,1,2.41,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9372-TXXPS,False,1.125056875803025,-0.16324471593524553,0.5299049153237514,0,0.9811475409836066,1,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3259-QMXUN,False,1.0436161483629645,0.7091987091519689,1.1511630788723848,0,1.459322033898305,1,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
1015-JPFYW,False,-1.0331224013585834,-1.505976692069473,-0.9477715680622059,0,2.43125,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
6645-MXQJT,False,-1.2367242199587352,1.074794049188516,-0.9268429322978724,0,32.36666666666667,1,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
4360-QRAVE,True,0.18848851024232702,-0.9343185240123267,-0.4275360176544895,0,0.9644736842105263,1,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
8433-WPJTV,True,1.3286586944031769,1.300798441211109,1.9797427808839447,0,1.5742424242424242,1,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False
5804-JMYIO,False,0.26992923768238775,-1.4960059100684764,-0.6734916411254154,0,0.49375,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
3763-GCZHZ,False,1.369379058123207,1.3057838322116073,2.03400711285518,1,1.5529850746268656,1,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False
6484-LATFU,False,1.4508197855632678,-1.3364733980525287,-0.27635532386318706,0,0.3557971014492754,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
7599-NTMDP,False,1.2064976032430856,-0.533825446972291,0.3202211785203359,0,0.773015873015873,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0772-GYEQQ,False,-1.1960038562387048,0.7839795741594444,-0.8924475583307508,1,22.0875,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
0536-ACXIP,False,1.6137012404433893,1.4885815022298807,2.597005076211751,0,1.5006849315068493,1,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0936-NQLJU,False,0.35136996512244845,-1.4660935640654862,-0.6215674308746643,0,0.49166666666666664,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
4831-EOBFE,False,-0.13727439951791576,0.9933659961803764,0.1615344339274793,1,3.1550000000000002,1,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
1575-KRZZE,False,-1.1552834925186746,-0.31779183695069496,-0.9107269996945356,0,11.040000000000001,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3251-YMVWZ,False,0.8400143297628127,-1.3530913680541898,-0.43332009209568706,0,0.44537037037037036,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
4102-OQUPX,True,-1.2774445836787656,0.32033821111309646,-0.9753011132079058,1,37.2,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
9170-GYZJC,False,0.35136996512244845,0.50313588113137,0.4604739454093755,1,1.9023809523809525,1,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
4884-LEVMQ,False,0.26992923768238775,-1.4727407520661506,-0.6593405277024853,0,0.51125,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
8857-CUPFQ,False,1.247217966963116,-1.5126238800701375,-0.46168854880156085,0,0.30078125,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
7610-TVOPG,False,-0.7073594915983407,-1.2766487060465481,-0.8409869571000957,0,1.646875,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
3638-DIMPH,False,-0.7888002190384014,-0.6966815529885713,-0.7464769468605271,0,3.1285714285714286,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1845-ZLLIG,False,-1.2774445836787656,-0.4856333339674735,-0.9860082739101228,0,25.075,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8559-WNQZS,False,-1.2774445836787656,-1.4727407520661506,-0.9991217861928381,0,10.225,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
3999-QGRJH,True,-0.9924020376385531,0.16412929309748078,-0.7605176771834344,1,7.7444444444444445,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1699-UOTXU,False,1.125056875803025,-0.11172900893009581,0.5982541308579034,0,1.0065573770491802,1,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2454-RPBRZ,True,-0.8295205827584317,1.1080299891918384,-0.5400384731977834,1,7.546153846153846,1,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0635-WKOLD,False,0.3106496014024181,0.19902703010096928,0.2818961661924005,0,1.725609756097561,1,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False
5993-JSUWV,False,1.369379058123207,-0.12003799393092641,0.7656832169725699,0,0.9126865671641791,1,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
4518-FZBSX,False,0.3920903288424788,-1.479387940066815,-0.6306850749365521,0,0.47093023255813954,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
5387-ASZNZ,True,1.369379058123207,-0.030300955921955676,0.8349596505469141,0,0.9529850746268657,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False
6988-CJEYV,False,0.6771328748826912,1.1279715531938321,1.164431127495132,0,1.974,1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
2002-MZHWP,False,-1.2774445836787656,-1.4710789550659844,-0.9990997095728334,1,10.25,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
3097-FQTVJ,False,0.35136996512244845,-1.4876969250676457,-0.6503774199806295,0,0.47619047619047616,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
5465-BUBFA,False,0.35136996512244845,-1.5109620830699715,-0.6671114979440943,0,0.45952380952380956,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
7299-GNVPL,False,-0.38159658183809786,0.6526976111463211,-0.15296909465763966,0,3.516666666666667,1,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
9743-DQKQW,False,-1.1960038562387048,-1.3181936310507012,-0.9729168382474122,0,6.275,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1215-VFYVK,False,-1.1552834925186746,-0.5487816199737862,-0.9188511958562178,0,9.65,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
9371-BITHB,False,0.7992939660427822,-1.4926823160681442,-0.5354906894768419,0,0.3745283018867925,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
2265-CYWIV,True,-1.1552834925186746,1.157883899196822,-0.8546523848829252,1,19.919999999999998,1,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
9093-FPDLG,False,-0.8702409464784621,0.9784098231788811,-0.5666628769232961,0,7.8500000000000005,1,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False
0541-FITGH,False,-1.2367242199587352,-0.08680205392760396,-0.958213809324368,0,20.716666666666665,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
6985-HAYWX,False,-0.2594354906780068,0.4831943171293762,-0.11811011167042199,0,2.937037037037037,1,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7508-KBIMB,False,-0.3408762181180675,-0.28289409994720643,-0.3660526309417592,0,2.25,1,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False
6838-HVLXG,False,-0.8295205827584317,-1.477726143066649,-0.8992250806721541,0,1.5615384615384615,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
2277-DJJDL,True,1.125056875803025,1.1379423351948288,1.6489467067354522,0,1.6229508196721312,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
1897-OKVMW,False,1.2879383306831464,0.85876043916692,1.560441537137127,0,1.3938461538461537,1,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True
5485-ITNPC,False,1.369379058123207,0.7025515211513048,1.462355114456818,0,1.282089552238806,1,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0233-FTHAV,False,1.125056875803025,0.47987072312904416,1.0957507626609115,0,1.298360655737705,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
4644-PIZRT,False,-0.62591876415828,0.1857326540996401,-0.477583715204852,0,3.908333333333333,1,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
8922-NPKBJ,False,0.3920903288424788,-1.5093002860698053,-0.6252100731754185,0,0.45,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
2740-TVLFN,False,-1.2774445836787656,-0.4856333339674735,-0.9860082739101228,0,25.075,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
7771-CFQRQ,False,0.5956921474426305,-0.03196275292212194,0.31964718640021694,0,1.3291666666666666,1,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
9512-PHSMG,False,-0.9109613101984924,-1.4694171580658184,-0.896553809651601,0,1.8681818181818182,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
6963-EZQEE,True,1.5322605130033284,0.7906267621601091,1.7763729574018363,0,1.2471830985915493,1,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
2452-KDRRH,True,1.4100994218432374,1.217708591202803,2.012394101870705,0,1.4911764705882353,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
2004-OCQXK,False,-1.2774445836787656,0.5712695581381809,-0.9719675435872157,1,40.975,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
5027-QPKTE,False,-1.0331224013585834,0.15249671409631763,-0.8089758580934678,1,8.66875,1,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4146-SVFUD,False,-1.2774445836787656,-0.6700928009859131,-0.9884587787306303,0,22.3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1564-HJUVY,False,-1.1552834925186746,-0.033624549922287965,-0.9082764948740283,0,12.75,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
3617-XLSGQ,False,1.369379058123207,1.478610720228884,2.1190020998727785,0,1.6305970149253732,1,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
7517-LDMPS,False,-0.8295205827584317,0.6593447991469852,-0.5589581365417009,0,6.507692307692308,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
7244-KXYZN,False,-0.3408762181180675,-1.4727407520661506,-0.775309012586497,0,0.818,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
5226-NOZFC,False,-0.2594354906780068,0.6975661301508063,-0.0604018269784733,0,3.175925925925926,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2672-HUYVI,False,-1.0738427650786138,0.8753784091685812,-0.8071214220130838,1,13.014285714285714,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1400-WIVLL,False,1.002895784642934,1.435403998224565,1.6277310749110598,0,1.861206896551724,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False
7508-MYBOG,False,-0.748079855318371,0.7091987091519689,-0.4626157668417529,1,5.739999999999999,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
8148-NLEGT,False,0.3920903288424788,-1.3896509020578445,-0.5603268869819843,0,0.5337209302325582,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0148-DCDOS,False,-0.30015585439803716,0.9950277931805424,0.03479255848123694,1,3.6423076923076922,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
8347-GDTMP,False,1.2879383306831464,-1.505976692069473,-0.4669869376026579,0,0.29923076923076924,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
9992-RRAMN,False,-0.4223169455581282,0.6759627691486464,-0.1808518657234128,1,3.6999999999999997,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
6746-WAUWT,False,-0.5444780367182193,-1.4976677070686424,-0.8374988511393735,0,0.985,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0310-MVLET,False,1.1657772395230555,1.1429277261953275,1.6454806773947348,1,1.599193548387097,1,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0428-IKYCP,False,-0.4223169455581282,0.7391110551549593,-0.19102918754552003,0,3.782608695652174,1,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
4550-VBOFE,True,1.5322605130033284,1.2692242982079527,2.127391215474516,1,1.45,1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2187-PKZAY,False,-0.8295205827584317,0.5047976781315361,-0.5474562175193193,0,6.15,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
4003-OCTMP,False,-0.055833672077855064,-0.025315564921457354,-0.1644930903000257,0,2.0,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
6652-YFFJO,False,-0.8702409464784621,0.004596781081533054,-0.6919697720692414,0,5.408333333333334,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
7225-IILWY,False,1.4508197855632678,-1.2965902700485417,-0.2636612673605587,0,0.37318840579710144,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
5248-RPYWW,True,1.6137012404433893,0.8438042661654253,1.9573791648193142,0,1.2349315068493152,1,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
7923-IYJWY,True,1.4100994218432374,1.7062769092516428,2.453396663082016,0,1.7073529411764705,1,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
3170-GWYKC,False,1.125056875803025,1.3356961782145975,1.7455760724954597,0,1.7204918032786887,1,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
5696-QURRL,False,-1.2774445836787656,-0.6551366279844181,-0.988260089150589,1,22.525,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
7409-KIUTL,True,-1.2774445836787656,0.2073360151017999,-0.9768023233682167,1,35.5,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
9830-ECLEN,False,1.0436161483629645,-0.4906187249679718,0.28105725463222675,0,0.847457627118644,1,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1732-VHUBQ,True,0.5956921474426305,0.19237984210030468,0.45298997122782597,1,1.4697916666666666,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0495-RVCBF,False,-1.2774445836787656,0.4964886931307054,-0.9729609914874214,1,39.85,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2668-TZSPS,False,-1.2774445836787656,-1.4727407520661506,-0.9991217861928381,0,10.225,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
7854-EDSSA,False,-0.4223169455581282,-0.19149526493806968,-0.4541604213800022,1,2.5652173913043477,1,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8869-TORSS,False,0.6364125111626608,-0.1466267459335843,0.27070331985008306,1,1.2316326530612245,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False
7446-SFAOA,False,0.18848851024232702,-1.4926823160681442,-0.6913516267091133,0,0.5223684210526316,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
9522-ZSINC,False,-0.7888002190384014,-1.4893587220678117,-0.896090200631505,0,1.425,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
8234-GSZYK,False,0.43281069256250915,-1.2733251120462157,-0.5180280830532262,0,0.6011363636363636,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
6505-OZNPG,False,-1.0738427650786138,-0.04525712892345088,-0.8541446226228201,0,9.057142857142857,1,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True
6164-HAQTX,False,1.5729808767233588,-0.35933676195484804,0.7088138438407952,0,0.7493055555555556,1,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
0679-IDSTG,True,-1.2774445836787656,0.14917312009598557,-0.9775750050683767,1,34.625,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
7765-LWVVH,False,1.6137012404433893,1.0083221691818711,2.013321319910897,0,1.3027397260273972,1,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False
1658-TJVOA,True,-1.0738427650786138,0.31036742911209936,-0.809064164573486,0,10.585714285714285,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0953-LGOVU,False,-0.8295205827584317,-0.9725398550161476,-0.8172987438351911,0,2.730769230769231,1,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2115-BFTIW,False,-0.30015585439803716,0.20567421810163386,-0.22780883647313546,1,2.728846153846154,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4692-NNQRU,False,-0.46303730927815856,0.47987072312904416,-0.23880299323541176,0,3.6,1,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
7742-MYPGI,False,-1.0738427650786138,-0.5305018529719588,-0.8768614646075237,0,6.971428571428571,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0611-DFXKO,False,-0.5037576729981889,0.8055829351616043,-0.20436346602828095,1,4.238095238095238,1,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
7780-OTDSO,False,-0.5851984004382496,1.1512367111961581,-0.23858222703536605,1,5.231578947368422,1,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
9619-GSATL,False,0.43281069256250915,-0.3094828519498643,0.07106444514874719,0,1.2602272727272728,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
5622-UEJFI,False,0.10704778280226633,-1.3082228490497045,-0.5887836501678764,0,0.7055555555555555,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
9747-DDZOS,False,-1.2774445836787656,0.29042586511010604,-0.9756984923679881,1,36.75,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0674-DGMAQ,True,-0.015113308357824713,0.9551446651765553,0.30355333041688476,0,2.8333333333333335,1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
6203-HBZPA,False,0.7992939660427822,-0.028639158921789646,0.4643373539101754,0,1.2056603773584906,1,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0484-FFVBJ,False,-0.015113308357824713,0.0029349840813665527,-0.12025154381086534,0,1.9651515151515149,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
0301-FIDRB,False,1.6137012404433893,-0.03196275292212194,1.060119097973534,0,0.873972602739726,1,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
4139-JPIAM,False,0.758573602322752,-0.6750781919864114,-0.04492611635526893,0,0.8548076923076924,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
2181-TIDSV,False,1.4508197855632678,-1.4893587220678117,-0.4327240233555637,0,0.2891304347826087,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
2761-XECQW,True,-0.9924020376385531,-0.7116377259900661,-0.8441659903807539,0,4.816666666666666,1,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1936-CZAKF,False,0.6771328748826912,-0.5022513039691348,0.05589780720560692,0,0.993,1,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False
9453-PATOS,False,1.6137012404433893,0.6759627691486464,1.7096574117480225,0,1.165753424657534,1,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0564-JJHGS,False,-0.9516816739185228,1.0216165451832002,-0.6420766108589108,1,9.55,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
3348-CFRNX,False,-0.1779947632379461,0.9169233341727343,0.1411135604232511,1,3.1844827586206894,1,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
4402-FTBXC,False,0.880734693482843,0.8321716871642622,1.0524805874519523,0,1.6327272727272726,1,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1428-GTBJJ,False,-0.8702409464784621,0.32532360211359457,-0.6439972767993084,1,6.2124999999999995,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2931-XIQBR,False,0.7178532386027215,1.2725478922082847,1.2672861000964284,0,2.0205882352941176,1,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0106-UGRDO,False,1.4915401492832983,1.7029533152513108,2.6048422763133736,0,1.6571428571428573,1,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
5542-TBBWB,False,-1.2774445836787656,0.17077648109814536,-0.9772880090083172,0,34.95,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1930-QPBVZ,False,1.4508197855632678,1.0083221691818711,1.9427865189962925,0,1.3782608695652172,1,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
2606-PKWJB,False,0.3106496014024181,-0.8146691400003658,-0.31757237341172123,0,0.9817073170731707,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
5322-ZSMZY,False,-0.055833672077855064,-1.2965902700485417,-0.6745292422656303,0,0.8046875,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
8059-UDZFY,True,0.025607055362205634,1.3489905542159264,0.5217807191620694,0,3.0985294117647055,1,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
7740-BTPUX,True,0.9214550572028734,1.6231870592433366,1.7702798102805746,0,2.0285714285714285,1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
5220-AGAAX,False,1.4508197855632678,-1.3547531650543558,-0.2733087503025563,0,0.34782608695652173,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0208-BPQEJ,False,-0.8295205827584317,-1.5076384890696393,-0.9206835553165972,0,1.4923076923076921,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
